rainfall_mm,soil_moisture_%,distance_of_rain_km,temperature_C,humidity_%,flood_occured
240.1046293,59.8790042,242.3814066,25.66699498,29.02858121,0
221.6245088,57.3055836,187.018662,17.0333045,49.19201847,0
25.49735854,47.2530524,296.3406229,31.50229922,67.92362055,0
0.0,45.6597199,84.75391495,28.89487286,72.22715337,0
166.9718962,60.1570682,49.00242812,30.23425313,86.43806132,1
212.9317114,60.7091366,128.0933635,18.32750097,78.60894277,1
31.39029875,46.3564884,0.0,21.16314917,54.8957149,0
11.13472095,47.1761622,108.5638104,27.35218445,39.02597128,0
9.439300995,45.9460872,98.87717205,28.55651428,86.33473979,0
204.2655544,59.8873304,172.328764,23.10444992,50.73284224,0
190.3688805,59.923667800000004,0.0,19.90310025,91.57341561,1
294.7323409,60.9338547,342.2223685,19.60605632,84.93169429,1
156.6976276,57.280038899999994,141.2197996,25.45270314,49.80710347,1
204.1931401,58.29407439999999,120.3136866,29.56412355,55.38585844,0
5.986914063,47.685698599999995,227.6344741,26.46920686,69.15757229,0
2.283074155,45.093544200000004,253.7431881,21.68063355,53.06559187,0
272.5225454,58.6650292,0.0,26.3253275,69.36622889,1
5.059851368,44.3547592,234.6088591,27.76651339,58.16796423,0
300.0,57.021687099999994,234.4104851,18.1794991,82.11776463,1
257.3791896,61.25047489999999,267.4953523,24.04878698,29.57996341,0
37.01257222,45.4415465,364.5440741,13.36930672,83.79131491,0
5.059054654,44.5024377,67.33888471,22.17595816,52.20367034,0
15.38258685,46.1101902,105.7812995,30.35591686,73.10283457,0
300.0,60.95147239999999,285.242495,13.4287645,50.11262586,0
256.4562425,58.34726260000001,13.79497697,29.69311384,70.93744797,1
16.79722,44.8565829,78.1851018,23.48981364,61.51403939,0
3.297984347,45.5020379,168.7800014,28.71790186,82.7193335,0
0.0,47.3617909,0.0,28.092451,72.68603965,0
270.0449187,61.01066109999999,246.090258,24.04767339,42.44552819,1
6.579579958,44.7596557,163.8428301,19.03992928,40.21007577,0
14.99743256,45.9663451,91.03396864,14.51200292,83.77680068,0
289.3689539,59.637985699999994,41.12824715,27.91939809,37.37838528,1
34.29000425,45.439861799999996,169.1480205,16.60779837,32.32651757,0
20.18123404,45.466431899999996,280.7705708,25.10798364,30.67106341,0
29.94717838,44.5311238,51.71776066,22.07654593,60.71027682,0
13.91668949,48.0210678,155.1313938,15.43415846,62.0953833,0
0.0,44.6206624,210.8424643,23.20859951,78.24653134,0
23.4559864,47.4871782,275.3199339,23.10067239,49.18275719,0
300.0,57.2735678,46.14859449,19.67899065,62.80424299,1
22.79386164,44.9505129,71.44948218,31.05464647,42.24196195,0
13.98804592,47.943358,0.0,26.01563961,29.51784081,0
185.186052,58.8889584,289.1852781,14.55927411,86.70598214,1
18.33220686,47.9287649,336.2210813,15.99445026,57.82397937,0
165.5689317,59.217418,322.0227499,17.62987598,62.29516755,0
165.0526464,58.4048763,242.9847079,14.86791013,72.14574173,0
219.3748471,59.213700700000004,25.28904768,24.66252705,49.32985635,1
218.1010858,60.3656458,158.1531123,17.29252538,79.83958758,1
19.61873256,45.183815100000004,0.0,18.94299745,49.72821656,0
278.1115061,57.8434133,0.0,25.74476381,39.46734452,1
18.05608104,45.1034998,278.0466434,16.45925786,53.34728331,0
5.939313936,44.2994373,103.0769472,22.38766984,64.18515034,0
0.0,45.4556374,0.0,28.42793458,86.67831268,0
154.5542309,61.1774416,101.4071569,19.58435155,86.47022497,1
202.05427,60.530656900000004,124.1914843,16.01100846,54.962474,0
276.619099,57.091010499999996,270.4535574,23.60836695,70.30532599,1
5.60866843,44.5388358,148.4169474,29.0918517,57.35847543,0
210.3116885,58.8898453,136.2616346,31.19508849,73.01581587,1
228.793895,60.0031018,38.13011456,26.94638201,84.6119203,1
257.9053809,59.3227921,211.4589726,23.35654033,85.94480012,1
287.1600702,59.563896400000004,139.7376324,17.42489517,69.38039683,1
288.1298573,56.731720100000004,268.9581223,15.45212045,61.5815657,1
36.53729016,45.189476299999995,353.0792441,14.4717802,45.04715861,0
154.851251,59.5105159,35.49709081,31.84428738,71.57511891,1
0.0,47.4798331,356.8215795,29.57561989,82.07836148,0
20.29346462,44.7853003,258.7678853,19.96476592,63.34955014,0
197.9593022,61.7115182,222.8427156,16.97355164,30.75532866,1
21.72089875,47.967727,166.56331,14.49082206,35.46434719,0
3.127992695,45.461706899999996,339.9796027,20.61313426,78.86873386,0
33.10699463,45.109662099999994,34.73583961,19.03623742,41.85460367,0
222.5137188,56.8032616,184.2808472,25.44318969,90.84081481,1
183.8728503,59.8711589,135.0115616,21.35438065,36.56403465,1
31.41758046,47.0570063,225.8312528,15.3395072,29.7718361,0
28.22535187,45.0131663,17.49027636,25.48451948,82.90847038,0
300.0,59.6919595,162.0420596,15.37307129,70.6624921,0
0.463494106,46.0079195,161.825933,18.70228256,81.62656663,0
18.46860553,45.4901197,30.67325393,30.40095091,67.84323425,0
298.2661055,58.4899305,305.8635774,25.83102058,89.3651698,1
182.4361876,60.51990860000001,288.7362492,23.9913673,41.15943134,1
39.61540544,45.5793366,299.2950857,28.75460815,35.07010165,0
42.58671431,46.8742893,0.0,29.42930494,85.81355945,0
11.17059471,47.4465455,335.6559917,15.90084941,74.35108303,0
0.0,45.8815728,316.4139147,23.64388556,31.14071578,0
0.0,45.9577917,0.0,17.09290886,83.29593511,0
24.68533498,47.356605200000004,127.810469,25.88968711,35.33099275,0
291.1710789,58.4853203,69.91381336,17.22552637,84.52258554,0
275.3003754,59.1070899,25.65414664,15.8845024,86.2535754,1
17.48324539,44.747869,0.0,19.06639139,51.83845672,0
17.16946508,47.8902412,370.9445193,28.17323616,80.76489041,0
31.86662424,45.4987651,238.6809715,19.86674434,47.7778272,0
34.79007379,47.708180500000005,0.0,15.0426666,70.8905665,0
185.9191686,56.3149396,73.95893217,22.53099752,70.35222139,0
287.7865806,60.719218600000005,282.8727539,24.43188715,28.58429707,1
15.18632877,45.681159199999996,274.1131088,20.81589692,30.76532002,0
192.4918276,58.283527,330.5402751,14.67776217,29.06864624,1
163.6888595,61.6748134,20.90142039,17.19044061,50.74801508,0
269.2528898,57.042118900000006,343.883838,15.42702789,72.35676621,1
207.0169653,60.5425299,235.9154198,21.75534939,45.49832582,0
203.5272113,56.68389069999999,20.53152579,24.38436131,48.03303432,1
233.4985689,61.7598105,0.0,29.00249137,76.80294156,1
164.7191086,61.5115635,41.47354498,29.06854961,57.25341266,0
21.43460981,45.8063025,213.6373199,30.87483644,61.10277745,0
44.51724589,44.1068503,118.3789976,27.10761387,69.97739596,0
43.83112142,45.6325818,12.31921164,27.91879459,65.90619586,0
40.44083732,44.950231800000005,188.8559808,30.33078185,77.72361014,0
238.7725523,56.744215200000006,0.0,18.07058635,52.19715493,0
28.63674621,44.499712099999996,128.9332233,19.21752031,64.33680603,0
262.3975256,58.16858259999999,251.9893217,28.6238756,87.86263609,1
19.32708509,44.9752584,316.6544567,27.77406319,70.77807662,0
4.950317227,44.2251921,75.79341726,31.20728088,76.57085001,0
263.1903978,57.989031700000005,162.6845175,15.40813856,44.45513715,1
247.069885,57.055533999999994,346.5007446,27.26918711,60.92390009,0
187.3844081,58.8714339,208.7635069,21.40641273,76.85754005,1
300.0,59.0500092,2.603665176,26.30088154,28.96322828,1
23.48380281,47.7186783,290.738366,23.52216487,81.44258844,0
3.067442389,47.9464061,56.49938941,15.71381854,56.88465529,0
14.97715928,44.786200199999996,61.38355398,25.80798255,63.62143324,0
188.4057404,61.301966500000006,249.1717514,30.24846454,51.94921488,1
284.7911431,58.2383142,109.429669,19.13252644,47.53729288,1
285.3911826,61.61641879999999,266.7710378,29.60877466,48.2122501,1
262.7072971,59.83425020000001,136.550373,28.29138024,84.80319698,1
38.57784482,47.230193,85.09851922,26.20493689,76.41819584,0
29.30898074,47.0465206,101.7592752,28.7896481,54.11649687,0
155.7310207,58.941352,25.09184189,26.69161291,72.91046496,1
29.48177332,45.722382,39.98804276,27.87926868,73.31228352,0
267.9441432,58.0437694,1.780140456,31.50673357,50.08624092,1
37.37696192,44.6449752,263.8112607,22.9469543,38.81673093,0
8.632758633,46.8011508,296.096448,23.14284893,79.66484937,0
19.12918992,47.529415,54.68274124,31.23751514,42.00792844,0
16.7244022,44.902389799999995,11.19231104,17.15965413,84.7785094,0
0.0,44.4384661,44.78020288,30.73517606,63.21333108,0
294.0641997,59.84885370000001,257.1929411,24.19038541,33.13960896,1
167.4438454,56.59814720000001,0.0,30.19728538,71.50941804,0
221.7590088,60.241335299999996,128.4780487,17.2587995,60.10540855,1
0.0,46.0333204,8.065697389,23.69892451,35.2313027,0
250.766574,56.2115549,35.07862099,27.27035463,78.87034381,1
45.31636235,44.5670938,29.34150133,23.06733624,76.8141776,0
12.37652296,48.0069435,240.4847764,29.17115759,54.20689811,0
26.63824685,46.6513245,198.2614457,26.36716705,74.18500866,0
290.0785307,60.488399199999996,60.39560325,20.59395828,74.63536528,1
177.9491465,57.5128494,96.45080395,13.88015009,57.48203226,0
252.2263051,58.1929362,72.46496492,26.83390284,40.92283038,0
206.4895716,56.88769190000001,0.0,26.28744673,52.35177985,1
0.0,44.7641912,253.7178396,21.08014113,87.063781,0
21.57367346,45.0433618,310.0984848,23.29685012,69.34422641,0
17.68582214,45.8088778,57.45481303,19.8356871,82.54787816,0
31.3145575,45.487433599999996,0.0,18.56655311,75.29461291,0
0.0,44.8288639,92.92483078,21.42090652,56.9711454,0
213.082284,56.0595858,332.9243968,16.04428529,67.8361189,0
209.5919195,57.0444398,224.3886343,27.92575087,70.55397265,1
9.048675112,44.1637154,0.0,15.31670351,33.5193783,0
42.5983699,44.7760451,84.33344319,23.67502187,38.84648248,0
0.0,45.7191344,263.3695047,15.14441136,58.71833744,0
15.31843914,45.9835422,153.9485742,24.29882009,78.66996965,0
199.3874258,60.3409431,142.0802301,25.75641277,32.1084532,1
5.116476601,46.255398199999995,150.0578944,18.50903942,33.52890855,0
0.0,46.7773933,0.0,19.38081356,62.7250185,0
0.0,45.7857044,0.0,18.42234076,39.32708333,0
211.0783816,58.9354174,184.1905084,22.85064128,87.19735649,0
12.08896143,46.7788325,279.5682289,14.26728601,73.23441051,0
45.58293626,44.2958188,0.0,21.12791144,48.08167576,0
168.8564159,59.5364038,359.0782416,17.80628711,70.42405046,1
11.77408656,45.3916822,99.01071497,29.28307762,28.22323936,0
246.53918,58.5861657,117.3135532,29.2696937,52.10821541,0
163.7004629,57.89310989999999,141.4465634,31.82239827,75.97185237,1
21.53439094,47.9285848,98.51832244,22.27520699,46.24447605,0
16.31209701,46.1277418,38.42002166,26.74215761,76.8152217,0
0.0,44.9392978,192.3016594,16.60743419,86.441958,0
184.6703756,61.64327779999999,334.653052,31.16930794,66.27711688,1
300.0,58.774338900000004,21.91102379,24.16504862,35.50578803,0
22.6060218,44.6917151,35.81000806,21.31742503,78.92949359,0
24.76975554,46.095714900000004,207.4557462,27.80934593,84.85997355,0
5.162232683,46.0086084,59.79506752,17.31737671,63.42911798,0
184.78718,61.6506614,254.1901187,18.37584276,46.01187413,1
7.702420226,45.9277743,57.06268394,16.75837414,46.16993331,0
202.4506745,61.78651979999999,370.6216591,15.43906004,69.12456367,0
161.5972375,57.1345318,317.0829403,28.18208233,51.45547369,0
22.30366364,46.9381426,321.1851414,18.56251553,48.81056699,0
21.088587,45.2432138,280.68458,23.92041446,59.76307493,0
0.306742503,44.604923899999996,110.8273782,14.10895601,66.29687254,0
168.7637384,58.5356044,341.9685393,16.35508594,89.08717176,1
0.0,46.386894899999994,168.003008,13.6510933,39.68853878,0
276.199576,58.0509798,188.9272388,16.34709753,30.18318078,1
41.80020172,44.9436484,250.5794964,25.10256959,64.9529623,0
158.4841922,59.7722101,0.0,28.51835083,67.05242699,0
252.7417495,58.203696900000004,140.4521803,24.77748067,43.94557017,1
26.85160529,47.7410819,327.4612648,28.99476385,56.13556447,0
8.880119184,46.940089,107.120245,13.67570018,39.6216353,0
197.2806634,56.90974009999999,111.0049547,22.28500117,64.53697339,0
164.0354872,59.434721700000004,0.0,17.37849942,67.94841161,1
231.5303888,56.082595700000006,128.8415388,26.72408314,47.2326052,0
14.5476122,44.248819,187.0035754,22.92039222,58.08150316,0
0.0,44.8767167,96.1253781,17.35531024,37.20805793,0
172.9814669,60.951694599999996,0.0,14.02137047,35.03944506,0
28.59986821,47.190595800000004,159.2796692,23.38320058,68.29916418,0
226.6622248,57.138536200000004,200.5727723,21.23704264,51.42953425,1
43.85537942,47.4412743,236.3511245,18.53080505,32.42160447,0
41.13850715,47.390868000000005,331.2190847,29.23509999,36.64132638,0
244.9767119,61.1837159,0.0,13.64605532,68.68088207,1
284.1816272,56.9736693,287.2365267,30.23440884,66.59576574,1
277.4130166,58.419646,222.4584788,28.3727739,58.97604104,1
268.9492088,56.5542466,166.5734202,22.25473484,69.07193929,1
263.967497,61.1258925,183.5581929,24.15592695,48.92999944,1
208.3046362,56.5620837,370.8312051,27.22315713,59.88751638,1
31.58754445,47.0739653,175.6406549,18.66220008,80.53430546,0
288.620886,58.350824700000004,172.5040695,21.78218222,44.53202115,0
300.0,60.0078862,0.0,21.13575299,52.98118543,0
177.0119611,60.2160124,136.0197412,24.2500615,83.55132595,1
12.26745712,47.5058597,0.0,22.8943318,68.00939123,0
0.0,45.2799531,203.7820808,22.13355239,39.43465032,0
232.4691206,61.3585676,191.9416647,25.11016654,39.9903345,1
28.90833496,45.4945162,132.9472612,31.08059,84.44809573,0
245.7473428,59.710681799999996,131.0274395,15.5643587,37.95642125,0
266.3906225,56.5880716,353.1644949,20.02004749,52.69217867,1
236.7876324,57.9982519,133.2393804,25.41917465,78.92745653,1
42.91817546,45.2110967,77.59815233,24.99472558,32.70084076,0
243.6017425,60.8939675,148.8057861,29.78465812,45.79606049,0
15.4333966,46.9522082,106.8823955,31.77356988,66.32940132,0
193.2539708,61.0494647,0.0,31.50141097,28.90605591,1
34.13095429,44.917953100000005,155.1573353,14.88592916,87.93497403,0
300.0,59.917018,174.5494167,18.30633708,80.16710889,1
24.60434247,45.3746857,166.8422925,26.25733196,55.5663018,0
25.8395897,47.193437700000004,248.335293,29.58212912,68.97401957,0
250.6305368,56.56264519999999,90.28532081,29.15997429,35.14593979,0
11.89927255,46.5614122,10.23420236,24.43877566,42.4951448,0
18.43272111,44.991532899999996,83.78345676,21.53121591,35.03094262,0
165.5593228,57.89661,310.4334662,17.52541127,88.68908956,0
40.94771864,44.670146100000004,233.3146203,22.84358525,33.97360066,0
203.0928291,59.5009408,30.53622149,22.24025233,70.84052062,1
300.0,60.1504335,0.0,22.70145223,59.85930871,1
4.989490384,47.738179200000005,234.3609803,30.37894192,65.45204378,0
275.9734705,60.98953110000001,172.622303,28.44315292,63.49012683,0
0.934185111,47.6650038,178.2607219,14.4143849,64.64366961,0
297.4168428,60.324881500000004,183.6797134,14.79157808,37.55248673,1
205.7028712,59.4431731,252.0191632,20.23774328,52.66524624,1
197.641959,56.4227531,254.062521,30.02903722,67.68687836,1
273.2186577,58.4336193,0.0,22.24748764,79.45044312,1
292.4593497,58.90363309999999,0.0,19.07959342,35.36888149,1
200.2428582,57.6852633,0.0,20.10377676,36.97402016,0
154.022426,60.1614923,107.9765123,31.01338714,77.79115965,0
6.460736352,44.5833083,57.42819465,14.32118723,63.74753125,0
193.1745616,60.8195167,218.9227257,31.23477688,56.99160523,1
13.92573168,46.5160902,330.9421709,28.4974485,32.66941074,0
205.6658325,61.0831031,211.68321,25.58172316,59.16585798,0
236.529487,58.690287500000004,158.8760265,16.5868303,77.6988647,1
165.9473797,57.8800011,324.3329705,31.20430939,88.58071942,0
196.4742713,59.8339665,213.5453679,23.84359812,30.6919473,1
220.2102012,59.7032366,328.1033437,20.70945634,33.48490149,1
266.7029497,56.091200900000004,2.24389188,30.99322539,78.47476081,0
44.88732279,46.0357274,204.3216723,15.10293052,57.80963657,0
251.0674392,60.3148444,247.1630458,18.15779675,62.63586821,0
223.0878676,58.825298599999996,28.90845111,25.79079372,91.1428321,0
222.1908828,59.1793369,367.8822663,19.25354309,75.62460916,1
8.394928329,44.282349100000005,36.53818923,15.468437,54.39737498,0
27.2906647,44.815629099999995,0.0,25.89235503,63.88461398,0
197.7059949,61.3788432,178.9364915,14.51092548,84.71034678,1
300.0,56.77917420000001,33.72252914,17.26241128,85.6679023,1
15.68881457,44.741953099999996,255.7490725,23.55914081,62.52399513,0
230.9608756,56.5235927,63.49568173,17.45665248,83.66855415,1
172.1397726,56.1571926,349.0973965,13.58179782,37.43073259,0
13.66371225,45.048566699999995,199.3062301,26.47875567,47.19404306,0
296.0330609,60.6525409,158.3595364,20.00948675,71.76400112,0
31.06155257,44.702533100000004,7.004863347,28.99360964,54.68781375,0
217.0335108,59.7987904,181.1880405,19.42422916,29.0981946,1
285.7951652,57.6208014,0.0,27.16970009,76.99912237,1
154.2605871,60.3719018,335.1331967,15.70674152,66.74656276,1
262.5958629,59.9979123,129.8020817,23.63523716,37.41494183,0
294.5025981,56.98510759999999,282.6337171,21.05062266,54.87545875,1
219.6791131,57.1022376,145.9162191,22.08058497,81.18063852,1
2.952219692,46.684366100000005,271.9044405,20.49883925,77.71344189,0
26.36753288,45.9760438,196.9015361,30.49125319,90.15891885,0
26.10477883,46.5199194,154.5556808,19.94084691,44.35630239,0
25.80512091,47.9102143,70.46159744,24.52661778,49.12781662,0
7.119065993,44.164821100000005,370.7398125,23.41147207,59.06561009,0
237.1553671,61.6761118,37.20325814,28.6581984,69.53463685,0
16.09752189,44.8222291,292.278685,28.14407088,54.26817451,0
295.3794089,60.0841144,296.6341742,15.01345203,91.17694946,1
184.3875448,57.0194322,260.2766144,15.05455443,65.34145746,1
229.2233108,57.1449968,214.1811509,22.33547561,65.68933858,1
253.6890161,60.9530712,50.43574089,13.33790873,88.47304124,0
28.35425342,44.3302727,234.7879859,14.85333428,79.35424522,0
15.77003334,46.912161600000005,168.0730219,16.98056814,66.39457278,0
36.56997415,46.6360171,38.87841427,15.76606458,86.62335534,0
6.098273918,46.408209,87.21847423,25.96100821,29.12136203,0
242.3748218,59.51852279999999,303.0987988,30.76570101,67.79813516,1
42.47294964,44.7257363,324.5553361,30.13832699,62.44312818,0
39.08007817,46.794168400000004,45.08709763,18.9787493,78.01978515,0
267.262753,60.7743777,105.3757839,22.62670923,68.77773618,1
232.4061948,59.77084620000001,59.61088592,29.60714173,87.76781442,0
251.7221329,60.97726719999999,277.8502441,26.43202622,46.24839185,1
189.1226335,59.42180139999999,273.3519532,30.68759312,81.03594494,1
253.1651208,60.3284821,123.352466,17.5528922,59.25921726,1
232.5431502,58.140384499999996,218.5194323,27.4675829,33.11557062,1
0.0,44.7505008,114.1752816,31.01744051,28.55752806,0
299.6276251,58.879426,286.132529,28.79860822,76.19174501,0
244.6473352,60.4841782,293.0101538,20.53981117,69.80493807,0
217.4445513,60.941963300000005,139.2719281,20.40151731,74.13232329,1
205.0790144,59.2010678,98.45563945,31.5901483,30.28703529,1
25.41131831,44.1078015,373.286741,21.05865334,54.45953019,0
23.74611464,44.3226257,337.2124182,20.596606,58.31209967,0
300.0,59.5827851,83.96795121,18.66128214,52.6595611,0
0.0,47.6103747,22.64478803,23.37694657,77.06427673,0
207.6968888,58.9551976,182.1563564,14.43484501,57.5297137,1
300.0,57.3734299,232.3098131,24.34088098,53.00809533,0
40.55212389,45.5141602,251.1505744,23.53569957,77.84502645,0
154.8825786,59.1946097,347.4891266,17.15159681,56.78495808,0
5.038158916,47.4136685,54.18548377,17.52443248,78.71156685,0
238.6819065,61.8462824,0.0,24.18744767,91.46703053,0
161.3742177,58.34111480000001,289.9844426,27.25493425,52.70310683,0
285.2491027,56.7301379,29.52907025,15.17303152,57.88612759,1
199.0229995,59.985341299999995,131.7595007,28.38481537,43.05645175,0
32.39286038,44.1286131,115.4981234,17.44681375,78.94384105,0
238.9794679,60.9505423,208.1212784,22.57865521,35.81660008,1
233.5406919,61.354574500000005,0.0,31.03753747,78.69137304,0
163.4640892,57.6392468,203.9262989,27.99906684,56.08416414,1
240.62643,59.618249,0.0,24.6148704,29.86813216,1
8.316480735,46.7787344,296.990897,31.63628879,46.17594902,0
0.0,45.956772,172.8605805,31.71158255,50.03552953,0
180.7243143,58.456423300000004,342.5938089,25.10966618,33.68598624,0
0.0,44.692690899999995,302.5877105,20.78417495,34.54473531,0
154.6944832,58.7471172,361.5623317,15.05130715,78.21189952,1
9.590031961,47.6338757,256.4766676,27.64063875,40.32502505,0
300.0,59.591043600000006,288.3177843,19.05636781,47.76487751,0
27.02365405,47.113079,261.1321178,22.26186553,89.91869122,0
229.5486939,58.330300599999994,287.1506282,24.14193737,63.77153186,0
165.9124358,59.0721132,136.0783713,23.98105272,37.23340072,1
208.2781107,57.4502266,327.1523348,17.53337887,64.71093941,1
29.24549319,44.1843151,0.0,14.30290603,40.09328565,0
172.6670459,58.1997337,170.4844126,26.41459357,80.5726683,0
250.8328465,59.7724732,189.6850132,21.50802488,80.07331914,1
280.5606835,60.5467671,17.09318493,16.90679939,60.31823541,0
15.6055124,46.4415683,0.0,16.04004072,38.54883599,0
299.4279145,56.875357699999995,246.5965056,22.57232829,57.96874407,1
0.0,46.4774792,226.8601125,25.6590472,56.66340501,0
195.1998419,56.634050800000004,24.15257822,27.16733754,46.85976897,1
15.94725109,44.8939787,0.0,25.64283033,86.89809627,0
38.91619226,44.4331109,217.1249497,17.11652967,91.17301502,0
223.3967039,57.0820117,289.741695,29.31513,84.26618773,1
6.869900571,44.5540541,247.5974412,29.56184264,52.10369517,0
284.6723071,59.487771099999996,359.6932343,15.21615823,79.11267113,1
0.0,47.653460800000005,341.6897501,26.07282606,91.25134648,0
231.1904995,60.9186788,331.2980415,30.44496964,42.51683763,1
0.0,45.146226299999995,148.9659515,25.18462547,78.71823525,0
25.50887718,46.5153934,105.8965016,19.98989571,83.65940363,0
36.32065099,47.1942824,36.85344337,23.22345187,63.81479243,0
39.25267592,44.0967161,167.7882029,28.40141105,36.39204784,0
160.9474378,58.0290204,255.9114576,28.09405913,88.63654872,1
293.7814499,58.071484,53.82970477,21.78465819,57.0339692,0
170.847592,56.090164200000004,178.6903486,19.36863705,55.70027325,1
256.8885011,56.0331652,320.3034779,17.03423089,54.43557764,0
243.6173358,56.2196885,61.88953234,23.1386613,38.77742911,1
261.4563594,56.115381799999994,94.5867339,14.54045189,59.22382574,1
4.565561604,47.6428318,355.4429913,29.29611557,41.02087112,0
231.787173,60.5206277,117.1755325,28.26274117,88.28314154,1
36.33908245,44.3087528,163.9960564,18.11434889,71.06679893,0
151.9473054,61.8874425,44.43072619,28.23208646,68.64391911,1
259.4746768,56.4123513,0.0,16.22883859,40.46762234,1
14.5621906,45.2421762,155.5745873,27.51224699,69.78791417,0
223.5228803,59.5657246,159.0063451,31.08537585,39.56142314,0
211.9984172,61.7308796,352.03905,21.19611167,85.04504373,1
166.1287754,60.6435427,263.3606232,27.72636021,63.86754414,1
18.3451164,47.5609737,164.1502176,25.97016166,86.27683478,0
27.99540702,45.7850058,2.983297212,17.46275783,76.29608761,0
240.9145612,59.5929674,201.7819255,26.6311747,29.81346729,1
0.0,44.1660393,93.35115508,30.51557974,31.05920125,0
267.2573984,60.33082159999999,0.0,25.90620397,47.88256828,1
260.2210865,56.613689,7.943768084,17.08192699,46.59876109,0
3.658180952,45.480209,16.46074002,29.74984366,64.8185384,0
300.0,59.465029,307.074949,31.11393914,50.18281478,0
233.3531287,56.7937455,168.554416,17.30032333,83.1931032,1
205.3133042,60.1765184,57.84927334,14.21334888,56.09801086,1
251.848057,61.536450099999996,27.17011058,13.7594565,65.25865252,1
293.1392774,57.6257732,156.419872,26.76733403,53.88593416,1
20.84962576,44.3965308,116.2047844,20.44584663,33.64139483,0
37.64415558,47.971293700000004,339.6011354,20.97877208,41.28417967,0
159.5514588,56.414465899999996,141.9437103,25.01570064,55.80145161,0
166.7575932,57.5604953,0.0,23.40610775,62.82103898,1
38.71035803,44.564672300000005,368.407432,23.62046304,41.87593752,0
20.5566672,47.1786385,318.1028311,30.29642867,74.51191582,0
6.04211834,45.1875351,243.8475665,31.57599975,53.98566389,0
34.97949843,44.855508900000004,342.840337,14.72781987,54.96837696,0
279.1483006,57.9270324,161.3054313,16.00559645,82.79247628,1
291.4941814,58.731000300000005,0.0,15.83981024,75.1836331,0
25.3116638,44.7715561,122.4347782,14.90047925,38.15350477,0
236.314891,60.8730179,253.5169412,16.00471531,56.09550542,0
300.0,59.9156826,69.14216129,31.27379605,42.10971938,0
254.7031701,57.4737919,264.3811981,14.63559275,82.82101623,0
216.4624641,61.5247839,281.829206,20.32556892,61.29451342,1
28.41963066,45.9085313,28.73314924,30.05668585,45.08315092,0
238.1144494,60.334785000000004,292.0543439,28.14740242,51.48908446,1
232.8330436,59.0259274,0.0,29.80370725,29.54628209,1
192.5558434,59.88620529999999,313.7878726,28.92230748,48.93693788,0
300.0,58.6174065,202.7963051,27.15755223,34.32726755,1
265.6160558,60.1038274,331.033902,26.73501352,39.74548355,0
27.1781419,47.465037599999995,111.1679904,25.45610274,69.40782198,0
229.016081,61.469482799999994,324.6749288,29.73343429,79.55747203,1
288.5664012,60.805171800000004,199.3349714,22.58254277,33.33938084,0
164.6287267,60.209090499999995,322.5939768,14.80162824,90.91097259,1
18.71345401,45.3131477,206.0430298,21.56483481,30.30805072,0
295.8987821,57.440636700000006,114.1176903,24.57909706,34.95671674,1
45.22110786,47.026906600000004,282.2652414,24.01583592,49.79558383,0
33.06997026,44.9099839,146.2235366,16.86884452,83.60874312,0
28.04705755,46.2599306,18.87010809,19.07656041,35.95787898,0
42.96858265,46.3603696,318.3954955,28.68159546,50.37466907,0
162.7808556,61.134674600000004,20.73351365,14.5890142,55.87797684,1
215.01634,57.1154437,299.1646019,20.36618009,34.75704959,1
4.306189041,44.143061700000004,0.029783409,23.22068368,90.69225535,0
190.7529529,58.191941400000005,50.2122706,14.01310709,83.5362234,1
221.5004648,56.0036365,278.9256271,17.43431298,51.96206884,0
0.0,44.232086599999995,70.48233029,25.79733218,36.7310558,0
9.874685897,44.839112300000004,328.7691883,25.1751001,52.0097702,0
32.14119779,44.1911349,232.4314899,18.15250388,45.8496597,0
2.145690422,46.494065299999995,329.9807606,16.33782708,54.32449215,0
281.2689663,59.239404799999996,326.3646657,24.78162327,31.79749506,1
234.0351092,57.5153942,0.0,22.74072207,91.31249164,0
12.43187203,45.6253373,332.6583798,21.0446117,86.07612084,0
12.99290897,45.4756037,305.7403557,21.4870644,90.99677112,0
27.84493114,45.4250459,25.98320896,13.44492577,72.99360873,0
186.9181756,57.1797776,347.9570495,16.2355254,33.01080953,0
172.9107265,60.624239599999996,167.2331267,28.0913659,28.71327637,0
0.0,47.938564,0.0,19.6529562,85.07135319,0
261.77083,61.525065700000006,0.0,25.4283908,46.59239676,1
189.9075874,56.985261799999996,147.4481627,16.98362134,84.28996254,1
184.0097333,59.461428299999994,0.0,25.85594905,50.26793549,0
162.5123667,58.03222340000001,211.2579051,21.25157166,43.94751282,0
217.9971052,57.930814399999996,147.6964704,26.70575533,83.18487305,1
39.75899675,46.8210106,110.5605061,19.90112765,89.41049642,0
0.0,47.431527,99.63737936,17.48284116,52.34911693,0
36.57822936,47.6188292,17.40894088,18.68812654,74.07856513,0
19.90816596,46.0553576,246.4714411,18.15845848,59.38276075,0
294.0162927,57.286982099999996,314.297375,16.47838062,72.46538316,1
221.0100296,61.446209100000004,147.0291185,16.54577061,69.02261886,0
19.17579195,44.2200158,143.5094812,21.8615301,64.24886656,0
203.0046715,56.011354999999995,287.3248117,31.76572663,30.13629709,1
212.7248154,61.79644989999999,305.0117308,29.22210745,45.00166223,1
289.2761493,58.1811792,114.8713886,24.72306918,53.52553683,0
0.0,46.4718558,361.7837265,17.51292514,66.13269627,0
